"Record_number","Study_number","Author","Site_name","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","TAIR1","TAIR2","TAIR3","TAIR4","TAIR5","TAIR6","TAIR7","TAIR8","TAIR9","TAIR10","TAIR11","TAIR12","Rs1","Rs2","Rs3","Rs4","Rs5","Rs6","Rs7","Rs8","Rs9","Rs10","Rs11","Rs12","Rs_bahn_Jan","Rs_bahn_Feb","Rs_bahn_Mar","Rs_bahn_Apr","Rs_bahn_May","Rs_bahn_Jun","Rs_bahn_Jul","Rs_bahn_Aug","Rs_bahn_Sep","Rs_bahn_Oct","Rs_bahn_Nov","Rs_bahn_Dec"
682,2541,"Burton","Burton-B",1,45.55,-84.85,NA,"None","",NA,88,"Acer saccharum","Temperate","Forest","Natural",6.1,828,NA,NA,NA,"IRGA",7,0.5,"",1071,NA,NA,NA,NA,"","Other","Positive","umol CO2/m2/s",NA,NA,NA,0.71,10,-0.278,0.124,0.419,NA,NA,"Positive",NA,45.75,-84.75,748.46,5.52,772.8,6.83,2001,108.252,1.054,0.225,6.93,"TAIR_6",0.5,"MGRsD and TAIR_Del",-4.4,-7.6,-4.1,4.4,10.9,15.9,18.1,19.6,14.1,8.6,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,2541,"Burton","Burton-C",1,44.38,-85.83,NA,"None","",NA,89,"Acer saccharum","Temperate","Forest","Natural",6.9,856,NA,NA,NA,"IRGA",7,0.5,"",1071,NA,NA,NA,NA,"","Other","Positive","umol CO2/m2/s",NA,NA,NA,0.79,10,0.041,0.113,1.71,NA,NA,"Positive",NA,44.25,-85.75,800.14,6.95,666.2,8.05,2001,116.679,0.823,-1.148,7.54,"TAIR_6",0.5,"MGRsD and TAIR_Del",-3.7,-5.4,-2,7.8,13.5,17.4,20.1,20.3,13.6,8.8,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,2541,"Burton","Burton-D",1,43.67,-86.15,NA,"None","",NA,93,"Acer saccharum","Temperate","Forest","Natural",7.6,793,NA,NA,NA,"IRGA",7,0.5,"",1071,NA,NA,NA,NA,"","Other","Positive","umol CO2/m2/s",NA,NA,NA,0.77,10,-0.113,0.114,1.099,NA,NA,"Positive",NA,43.75,-86.25,875.52,8.14,934.4,9.08,2001,128.632,0.797,0.458,8.055,"TAIR_6",0.5,"MGRsD and TAIR_Del",-2.4,-3.8,-0.9,9.3,13.9,17.3,20.7,21.5,14.9,10,7.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,986,"Piñol","Prades",1,41.22,0.92,975,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged",12,547,NA,NA,665,"IRGA",14,1,"",1069,193,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",3,21,25,0.28,10,1.33,0.68,0,NA,NA,"None",0.65,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177,10.9,"",1,"Page 9",4.8,5.5,10.1,10.8,13.8,19.1,23.1,23.7,20.4,13.1,8.8,5.8,NA,NA,NA,NA,0.604,0.973,0.646,1.193,1.043,0.635,0.317,0.438,177.85578805032,195.203537901778,295.766407490596,309.631637625579,366.122027512097,457.224073162958,520.697836868973,529.906681131921,478.27746621194,353.321076697684,269.177528594308,202.421569174594
700,986,"Piñol","Prades",1,41.22,0.92,700,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged",12,547,NA,NA,665,"IRGA",14,1,"",657,142,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",1,20,25,0.17,10,1.52,0.3,0,NA,NA,"Positive",0.42,41.25,0.75,454.48,13.56,435,13.25,1991,109.972,0.567,-0.177,11.6,"",1,"Page 9",4.8,5.5,10.1,10.8,13.8,19.1,23.1,23.7,20.4,13.1,8.8,5.8,NA,NA,NA,NA,0.604,0.973,0.646,1.193,1.043,0.635,0.317,0.438,151.643718725759,157.999836805517,189.789358010025,193.664365409359,208.525309286508,230.003120491974,243.579698937441,245.470914233704,234.61679353744,205.276773142157,182.063676142734,160.551214585514
701,986,"Piñol","Montseny",1,41.77,2.35,670,"None","",NA,40,"Quercus ilex","Mediterranean","Forest","Unmanaged",12,902,NA,NA,908,"IRGA",14,1,"",727,87,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","mg CO2/m2/hr",4,22,25,0.72,10,0.02,1.74,0,NA,NA,"Mixed",0.36,41.75,2.25,810.72,12.24,994.1,11.67,1991,168.931,0.813,1.086,11.1,"",1,"Page 9",5.6,4.8,8.6,8.3,11.1,16.4,20.8,20.7,18.8,11,8.3,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7207957250676,45.6046513295538,126.490030294172,118.872112981253,197.666140124216,391.283389915963,593.011574263658,588.033004570039,496.884087469498,194.561381711515,118.872112981253,59.7207957250676
706,1099,"Paludan","Voldby Stream-LN",1,56.23,9.82,46,"None","",NA,NA,"Alnus spp., Salix spp.","Temperate","Wetland","Unmanaged",7.8,720,NA,NA,NA,"Gas chromatography",30,0.83,"",229,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","mmol CO2/m2/hr",0.7,12.7,NA,0.69,NA,1.103,0.093,0,NA,NA,"",0.78,56.25,9.75,636.93,7.39,400.8,7.95,1994,165.744,0.792,-1.425,7.16,"TAIR_2",0.83,"MGRsD and TAIR_Del",1.7,-2.2,2.1,6.5,10.8,13,19,15.9,11.5,7.3,5.9,3.9,NA,NA,0.287,0.369,0.535,0.651,NA,NA,NA,NA,NA,NA,162.669427903437,112.963133340615,168.868612521336,254.813180675859,380.920279035936,467.918882010563,820.003125517035,613.666322579081,406.686106935825,274.6046458658,240.911424287617,199.821592682108
707,1099,"Paludan","Voldby Stream-LF",1,56.23,9.82,46,"None","",NA,NA,"Alnus spp., Salix spp.","Temperate","Wetland","Unmanaged",7.8,720,NA,NA,NA,"Gas chromatography",30,0.83,"",98,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","","mmol CO2/m2/hr",2.1,13.7,NA,0.39,NA,0.539,0.076,0,NA,NA,"",0.32,56.25,9.75,636.93,7.39,400.8,7.95,1994,165.744,0.792,-1.425,7.16,"TAIR_2",0.83,"MGRsD and TAIR_Del",1.7,-2.2,2.1,6.5,10.8,13,19,15.9,11.5,7.3,5.9,3.9,NA,NA,0.287,0.369,0.535,0.651,NA,NA,NA,NA,NA,NA,76.9167591341512,57.0953813809148,79.3039506856963,110.995949193216,154.170391163605,182.392563567047,288.479407877119,227.636820609991,162.641063274107,117.992613717446,106.02208981601,90.9970116431716
730,1286,"Conant","Deadman's Wash",1.5,35.43,-111.62,1987,"None","",NA,NA,"Ceratoides lanata","Temperate","Desert","Unmanaged",8.5,310,NA,NA,NA,"Alkali absorption",14,0.75,"",249,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Negative","g C/m2/yr",NA,NA,5,0.9,NA,899.5,-60.69,0,NA,NA,"Positive",0.77,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237,9.12,"TAIR_3",0.75,"MGRsD and TAIR_Del",-1.7,-4,2.5,4.8,8.6,16,17.2,18.3,12.8,5.1,-1.2,-0.9,NA,NA,NA,1.059,1.668,1.016,NA,1.355,1.092,0.719,0.499,0.164,1214.03433494665,1384.01975267163,903.971406110012,734.407392965821,454.751383775713,NA,NA,NA,146.850632771707,712.304912890595,1177.09731778027,1154.93808316219
731,1286,"Conant","Deadman's Wash",1.5,35.43,-111.62,2040,"None","",NA,NA,"Ceratoides lanata; Juniperus monosperma; Pinus edulis","Temperate","Desert","Unmanaged",7.9,350,NA,NA,NA,"Alkali absorption",14,0.75,"",265,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Negative","g C/m2/yr",NA,NA,5,0.9,NA,899.5,-60.69,0,NA,NA,"Positive",0.77,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237,9.12,"TAIR_3",0.75,"MGRsD and TAIR_Del",-1.7,-4,2.5,4.8,8.6,16,17.2,18.3,12.8,5.1,-1.2,-0.9,NA,NA,NA,1.059,1.668,1.016,NA,1.355,1.092,0.719,0.499,0.164,1214.03433494665,1384.01975267163,903.971406110012,734.407392965821,454.751383775713,NA,NA,NA,146.850632771707,712.304912890595,1177.09731778027,1154.93808316219
732,1286,"Conant","Deadman's Wash",1.5,35.43,-111.62,2126,"None","",NA,165,"Juniperus monosperma; Pinus edulis","Temperate","Forest","Unmanaged",7.1,410,NA,NA,NA,"Alkali absorption",14,0.75,"",294,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Negative","g C/m2/yr",NA,NA,5,0.9,NA,899.5,-60.69,0,NA,NA,"Positive",0.77,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237,9.12,"TAIR_3",0.75,"MGRsD and TAIR_Del",-1.7,-4,2.5,4.8,8.6,16,17.2,18.3,12.8,5.1,-1.2,-0.9,NA,NA,NA,1.059,1.668,1.016,NA,1.355,1.092,0.719,0.499,0.164,1214.03433494665,1384.01975267163,903.971406110012,734.407392965821,454.751383775713,NA,NA,NA,146.850632771707,712.304912890595,1177.09731778027,1154.93808316219
733,1286,"Conant","Deadman's Wash",1.5,35.43,-111.62,2179,"None","",NA,NA,"Juniperus monosperma; Pinus edulis; Pinus ponderosa","Temperate","Forest","Unmanaged",6.3,450,NA,NA,NA,"Alkali absorption",14,0.75,"",350,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Negative","g C/m2/yr",NA,NA,5,0.9,NA,899.5,-60.69,0,NA,NA,"Positive",0.77,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237,9.12,"TAIR_3",0.75,"MGRsD and TAIR_Del",-1.7,-4,2.5,4.8,8.6,16,17.2,18.3,12.8,5.1,-1.2,-0.9,NA,NA,NA,1.059,1.668,1.016,NA,1.355,1.092,0.719,0.499,0.164,1214.03433494665,1384.01975267163,903.971406110012,734.407392965821,454.751383775713,NA,NA,NA,146.850632771707,712.304912890595,1177.09731778027,1154.93808316219
734,1286,"Conant","Deadman's Wash",1.5,35.43,-111.62,2295,"None","",NA,250,"Pinus ponderosa","Temperate","Forest","Unmanaged",5.5,530,NA,NA,NA,"Alkali absorption",14,0.75,"",440,NA,NA,NA,NA,"","Linear, R=a+b(T-c)","Negative","g C/m2/yr",NA,NA,5,0.9,NA,899.5,-60.69,0,NA,NA,"Positive",0.77,35.25,-111.75,518.72,6.19,484.6,6.46,1994,144.254,0.924,-0.237,9.12,"TAIR_3",0.75,"MGRsD and TAIR_Del",-1.7,-4,2.5,4.8,8.6,16,17.2,18.3,12.8,5.1,-1.2,-0.9,NA,NA,NA,1.059,1.668,1.016,NA,1.355,1.092,0.719,0.499,0.164,1214.03433494665,1384.01975267163,903.971406110012,734.407392965821,454.751383775713,NA,NA,NA,146.850632771707,712.304912890595,1177.09731778027,1154.93808316219
758,1405,"Wagai","Goose Pond Sanctuary",1,43.3,-89.35,305,"None","",NA,19,"Andropogon gerardii","Temperate","Grassland","Natural",7.5,940,NA,NA,NA,"IRGA",10,0.67,"",719,NA,NA,NA,NA,"","Exponential (log2), log(R)=a+b log(T-c)","Positive","umol CO2/m2/s",3,36,NA,0.58,10,-0.113,0.033,0,NA,NA,"Positive",0.83,43.25,-89.25,847.62,7.84,883.5,8.13,1995,131.481,0.898,0.273,9.512,"TAIR_3",0.67,"MGRsD and TAIR_Del",-6.4,-5.3,2.1,6,14,22,23.6,24.6,15.1,10.3,-2.2,-6.2,NA,NA,NA,NA,1.693,2.939,2.877,5.234,2.655,0.908,NA,NA,NA,NA,359.629059332785,372.376082446548,382.992779212922,388.779439251953,389.686059587616,390.222982568551,383.955111657284,379.112615877775,NA,NA
2773,3618,"Tang","Dinghushan Nature Reserve",2,23.17,112.53,550,"None","",NA,70,"Pinus massoniana","Subtropical","Forest","Natural",21.4,1927,NA,20,NA,"Gas chromatography",14,1,"",600,48,2.33,0.87,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",8,30,NA,0.44,5,44.9,0.073,0,NA,NA,"Positive",0.59,23.25,112.75,1715.28,21.99,1435.9,22.23,2004,284.431,0.362,-0.982,20.431,"",1,"MGRsD",12.5,15.4,16.9,23,25.6,28.7,28.1,29.1,27.7,23.2,20.6,16,1.443,1.238,1.306,2.251,2.768,3.139,3.476,3.284,2.855,1.902,1.331,NA,321.175653173278,397.355505413153,443.599735675873,694.107799832288,840.042259595877,1054.66052788665,1009.22470839237,1086.08188653216,980.026899360159,704.371643534737,582.006257629648,415.244656232466
2774,3618,"Tang","Dinghushan Nature Reserve",2,23.17,112.53,550,"None","",NA,NA,"Pinus massoniana; Schima superba; Castanopsis chinensis; Craibiodendron kwangtungense","Subtropical","Forest","Natural",21.4,1927,NA,20,NA,"Gas chromatography",14,1,"",913,43,3.28,1.48,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",8,30,NA,0.64,5,80.9,0.072,0,NA,NA,"Positive",1.05,23.25,112.75,1715.28,21.99,1435.9,22.23,2004,284.431,0.362,-0.982,20.431,"",1,"MGRsD",12.5,15.4,16.9,23,25.6,28.7,28.1,29.1,27.7,23.2,20.6,16,1.443,1.238,1.306,2.251,2.768,3.139,3.476,3.284,2.855,1.902,1.331,NA,573.281058237168,707.193004529399,788.306378494789,1225.93426731163,1479.81059096311,1852.09861103739,1773.37781941491,1906.51105809724,1722.76503838424,1243.8121530045,1030.42372434601,738.585521418327
2775,3618,"Tang","Dinghushan Nature Reserve",2,23.17,112.53,550,"None","",NA,NA,"Castanopsis chinensis; Cryptocarya chinensis; Cryptocarya concinna; Erythopleum fordii; Cyathea podophylla","Subtropical","Forest","Natural",21.4,1927,NA,20,NA,"Gas chromatography",14,1,"",1077,53,3.88,1.82,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",8,30,NA,0.53,5,107.1,0.067,0,NA,NA,"Positive",1.32,23.25,112.75,1715.28,21.99,1435.9,22.23,2004,284.431,0.362,-0.982,20.431,"",1,"MGRsD",12.5,15.4,16.9,23,25.6,28.7,28.1,29.1,27.7,23.2,20.6,16,1.443,1.238,1.306,2.251,2.768,3.139,3.476,3.284,2.855,1.902,1.331,NA,713.799933795522,867.791899074884,960.058901497939,1447.94649067152,1725.10344935301,2125.71581405015,2041.51365267303,2183.77126296816,1987.24011515194,1467.58574354688,1231.80185392663,903.583946525554
2776,205,"Yoneda","Minamata Forest-P2",1,32.17,130.58,500,"None","",NA,NA,"Castanopsis cuspidata","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"Subtraction",1085,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.97,NA,89.1,0.106,0,NA,NA,"",1.62,32.25,130.75,2338.02,15.39,2550.2,15.22,1970,383.558,0.432,0.553,9.79,"",1,"Figure 4.2",2.5,6.5,6.6,14.2,18.6,21.1,26,26.7,24.9,18.9,10.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.623781581376,510.966257461091,516.440867801294,1160.85378585508,1855.35177959427,2421.78607792902,4082.50216704498,4398.70753916755,3630.89958333622,1915.62901617548,816.65939900842,469.207750721753
2777,205,"Yoneda","Minamata Forest-Q1",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis gilva","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",843,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.95,NA,68.8,0.108,0,NA,NA,"",1.28,32.25,130.75,2338.02,15.39,2550.2,15.22,1970,383.558,0.432,0.553,9.79,"",1,"Figure 4.2",2.5,6.5,6.6,14.2,18.6,21.1,26,26.7,24.9,18.9,10.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.550017347284,399.18380139123,403.54188475823,921.048417949241,1485.16133129233,1948.34716791037,3316.9281114038,3578.87078314865,2943.49475312296,1534.33700160283,643.671205933503,365.971479659218
2778,205,"Yoneda","Minamata Forest-Q2",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis salicina","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",1220,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.97,NA,121,0.099,0,NA,NA,"",2.06,32.25,130.75,2338.02,15.39,2550.2,15.22,1970,383.558,0.432,0.553,9.79,"",1,"Figure 4.2",2.5,6.5,6.6,14.2,18.6,21.1,26,26.7,24.9,18.9,10.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.903800727026,663.973099143555,670.614928584287,1428.89694050376,2214.11996230668,2839.68041620408,4624.69792970672,4958.41075123225,4145.08376196315,2281.23142610829,1028.84683392918,613.152667888712
2779,205,"Yoneda","Minamata Forest-Q4",1,32.17,130.58,500,"None","",NA,NA,"Machilus thunbergii","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",933,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.96,NA,107,0.09,0,NA,NA,"",1.66,32.25,130.75,2338.02,15.39,2550.2,15.22,1970,383.558,0.432,0.553,9.79,"",1,"Figure 4.2",2.5,6.5,6.6,14.2,18.6,21.1,26,26.7,24.9,18.9,10.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.235960490887,553.244496302796,558.27330196552,1110.47400084335,1653.55142220391,2073.29753521537,3230.12795809967,3441.34351547038,2924.10120160502,1699.05319528389,823.808772644127,514.610977098625
2780,205,"Yoneda","Minamata Forest-Q18",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis acuta","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",1110,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.92,NA,160,0.076,0,NA,NA,"",2.16,32.25,130.75,2338.02,15.39,2550.2,15.22,1970,383.558,0.432,0.553,9.79,"",1,"Figure 4.2",2.5,6.5,6.6,14.2,18.6,21.1,26,26.7,24.9,18.9,10.9,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.345132001078,756.593616147794,762.396921641519,1362.64964896776,1907.20121629778,2308.64976340213,3357.08754374812,3541.53792760402,3086.45244597225,1951.42515748803,1058.94883989681,711.729522145805
2781,205,"Yoneda","Minamata Forest-P2",1,32.17,130.58,500,"None","",NA,NA,"Castanopsis cuspidata","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"Subtraction",1082,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.97,NA,89.1,0.106,0,NA,NA,"",1.62,32.25,130.75,2338.02,15.39,2397.6,15.19,1971,383.558,0.432,0.155,9.79,"",1,"Figure 4.2",3.2,5.7,8.4,14.6,17.8,22.7,26.7,26,23.2,16.2,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.464216610523,469.207750721753,625.650003970774,1211.40969258446,1703.72392029686,2872.03591599067,4398.70753916755,4082.50216704498,3029.22665228516,1436.63066601532,908.499661875873,479.31601343707
2782,205,"Yoneda","Minamata Forest-Q1",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis gilva","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",841,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.95,NA,68.8,0.108,0,NA,NA,"",1.28,32.25,130.75,2338.02,15.39,2397.6,15.19,1971,383.558,0.432,0.155,9.79,"",1,"Figure 4.2",3.2,5.7,8.4,14.6,17.8,22.7,26.7,26,23.2,16.2,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.968090953035,365.971479659218,490.649510961652,961.934042991916,1361.59505483794,2318.02267487275,3578.87078314865,3316.9281114038,2447.35078422351,1144.44949037433,717.498779033411,374.006076996674
2783,205,"Yoneda","Minamata Forest-Q2",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis salicina","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",1218,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.97,NA,121,0.099,0,NA,NA,"",2.06,32.25,130.75,2338.02,15.39,2397.6,15.19,1971,383.558,0.432,0.155,9.79,"",1,"Figure 4.2",3.2,5.7,8.4,14.6,17.8,22.7,26.7,26,23.2,16.2,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.07970015469,613.152667888712,802.199536313914,1486.93449739395,2044.6514529958,3329.9153269795,4958.41075123225,4624.69792970672,3499.82923160689,1743.63493329485,1136.52253932006,625.480950944498
2784,205,"Yoneda","Minamata Forest-Q4",1,32.17,130.58,500,"None","",NA,NA,"Machilus thunbergii","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",932,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.96,NA,107,0.09,0,NA,NA,"",1.66,32.25,130.75,2338.02,15.39,2397.6,15.19,1971,383.558,0.432,0.155,9.79,"",1,"Figure 4.2",3.2,5.7,8.4,14.6,17.8,22.7,26.7,26,23.2,16.2,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.426240619044,514.610977098625,657.025894495286,1151.40317637278,1538.08256340511,2396.28099948731,3441.34351547038,3230.12795809967,2507.18585777966,1330.77163669362,901.828555909231,524.00877530326
2785,205,"Yoneda","Minamata Forest-Q18",1,32.17,130.58,500,"None","",NA,NA,"Cyclobalanopsis acuta","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Alkali absorption",30,1,"",1110,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",0,25,NA,0.92,NA,160,0.076,0,NA,NA,"",2.16,32.25,130.75,2338.02,15.39,2397.6,15.19,1971,383.558,0.432,0.155,9.79,"",1,"Figure 4.2",3.2,5.7,8.4,14.6,17.8,22.7,26.7,26,23.2,16.2,11.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.967664835905,711.729522145805,874.809400483556,1404.94089688758,1794.10899238457,2608.87599580501,3541.53792760402,3357.08754374812,2710.47711239193,1587.64514198698,1143.03517158386,722.68976398234
2806,3873,"Hui","",1.3,22.68,112.9,NA,"None","",NA,NA,"Pinus elliottii; Pinus massoniana","Temperate","Forest","Natural",NA,NA,NA,NA,NA,"Gas chromatography",7,1,"",535,25,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",5,30,NA,0.77,5,21.62,0.097,0,NA,NA,"",0.36,22.75,112.75,1705.67,21.87,1355.4,21.92,2005,299.546,0.36,-1.169,20.286,"",1,"MGRsD",12.8,13.4,15.8,21.8,26.7,27,28.8,28.1,27.8,24.8,21.3,14.7,1.795,0.563,1.215,1.505,2.874,3.254,3.214,NA,NA,NA,NA,NA,214.454997517153,227.378082710547,287.341474342217,515.849014224685,831.87378997413,856.571569395715,1020.94169889627,953.571161913444,926.076564776234,691.16979320309,491.29866140445,258.112396285043
2807,3873,"Hui","",1.3,22.68,112.9,NA,"None","",NA,NA,"Mix","Temperate","Forest","Managed",NA,NA,NA,NA,NA,"Gas chromatography",7,1,"",1789,87,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","mg CO2/m2/hr",5,30,NA,0.34,5,174.09,0.062,0,NA,NA,"",2.04,22.75,112.75,1705.67,21.87,1355.4,21.92,2005,299.546,0.36,-1.169,20.286,"",1,"MGRsD",12.8,13.4,15.8,21.8,26.7,27,28.8,28.1,27.8,24.8,21.3,14.7,1.795,0.563,1.215,1.505,2.874,3.254,3.214,NA,NA,NA,NA,NA,1113.09361543623,1155.51260533512,1341.98193829233,1950.63776808682,2647.44996581224,2697.42425933712,3017.71517253307,2888.87057043057,2835.34941396349,2351.75246414244,1890.77912516026,1253.04839648889
2831,1479,"Londo","Neches River",1.5,30.65,-94.08,18,"None","",NA,65,"Liquidambar styraciflua; Quercus nigra; Carpinus caroliniana","Temperate","Forest","Natural",19.4,1320,NA,NA,NA,"Soda lime",30,0.83,"",493,25,NA,NA,NA,"","Q10, R=a b^((T-c)/10)","Positive","g CO2/m2/day",10,25,NA,0.31,10,0.908,2.093,0,NA,NA,"Mixed",0.5,30.75,-94.25,1346.94,19.08,1592.9,19.05,1994,272.403,0.679,0.903,20.49,"TAIR_2",0.83,"MGRsD and TAIR_Del",10.6,12,15.9,19.6,22.3,26.6,27.2,25.1,22.6,19.1,15.8,11.8,NA,0.843,NA,1.038,2.592,2.714,2.614,NA,NA,NA,NA,NA,237.348810936705,263.352383806858,351.813736902884,463.061105542295,565.866100724089,778.734242332663,814.215479527657,696.649074510673,578.613708797201,446.183221874608,349.210890426977,259.470044436559
2859,3399,"Jones","",1,55.87,-3.2,200,"None","",NA,NA,"Lolium perenne","Temperate","Grassland","Managed",8.3,849,NA,NA,NA,"IRGA",21,1,"",700,39,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","g CO2/m2/hr",1,18,NA,0.4,NA,0.175,0.115,0,NA,NA,"Mixed",3.48,55.75,-3.25,852.64,7.39,1033.6,8.01,2002,133.399,0.519,1.357,6.09,"",1,"Rs_Ts_Relationship",3.9,4,4.8,6.9,9.6,11.9,13.1,14.3,11.7,6.6,5.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790.904074157072,800.101655367259,877.639211906529,1118.83102193089,1528.7663604689,1994.49205683766,2291.33498323765,2632.35744028637,1948.90019289514,1080.68825339008,973.88622899285,763.940868411768
