Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rs_max,Rs_maxday,Rs_min,Rs_minday,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,Lat_Adj,Long_Adj,Lat_Round,Long_Round,MAP_Del,MAT_Del,PAnnual_Del,TAnnual_Del,Year,PRECIP_SD,TAIR_SD,SPI
2315,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S3-Mattarello,2002,2,46.02,11.15,420,None,,,44,Pinus nigra,Temperate,Forest,Natural,Evergreen,Mature,Calcaric Phaeozem,Dry,,,,,,11,959,,,,IRGA,20,1,,795,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,4.48,19.26,0.23,,,,1.53,6.91,4.41,2.46,4.12,,,,,,,,,,,,,,,328,,,,2.9,21.5,,4400,,,,,5400,30,Rs estimated from figure,-0.02,-0.15,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2316,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S4-Lagolo P,2002,2,46.03,11,760,None,,,69,Pinus sylvestris,Temperate,Forest,Natural,Evergreen,Mature,Calcaric Phaeozem,Dry,,,,,,9.5,961,,,,IRGA,20,1,,738,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,3.54,14.61,0.28,,,,1.87,8.27,3.78,1.79,3.85,,,,,,,,,,,,,,,188,,,,2.4,39.4,,8000,,,,,3600,30,Rs estimated from figure,-0.03,0,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2317,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S5-Lagolo B,2002,2,46.04,11.01,970,None,,,61,Fagus sylvatica,Temperate,Forest,Natural,Deciduous,Mature,Calcaric Cambisol,Dry,,,,,,8.5,967,,,,IRGA,20,1,,719,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,3.17,15.54,0.36,,,,2.23,11.61,3.33,1.41,4.04,,,,,,,,,,,,,,,233,,,,4.4,14.4,,6300,,,,,4700,30,Rs estimated from figure,-0.04,-0.01,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2318,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S6-Brigolina B,2002,2,46.07,11.08,1020,None,,,50,Fagus sylvatica,Temperate,Forest,Natural,Deciduous,Mature,Calcaric Cambisol,Dry,,,,,,8.6,976,,,,IRGA,20,1,,492,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,3.01,11.43,0.27,,,,1.7,7.03,3.3,1.68,3.44,,,,,,,,,,,,,,,257,,,,3.8,20.9,,7500,,,,,5600,30,Rs estimated from figure,-0.07,-0.08,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2319,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S7-Brigolina S,2002,2,46.06,11.07,1020,None,,,50,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Calcaric Cambisol,Dry,,,,,,8.5,982,,,,IRGA,20,1,,681,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,2.88,5.17,0.25,,,,2.02,4.33,2.21,1.38,2.44,,,,,,,,,,,,,,,275,,,,3.1,55.5,,15900,,,,,4300,30,Rs estimated from figure,-0.06,-0.07,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2320,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S8-Vaneze,2002,2,46.05,11.06,1150,None,,,60,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Calcaric Skeletic,Dry,,,,,,5.9,1015,,,,IRGA,20,1,,1041,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,7.68,36.48,0.35,,,,3.65,17.83,6.16,2.03,6.02,,,,,,,,,,,,,,,147,,,,2.5,55.5,,11900,,,,,10600,30,Rs estimated from figure,-0.05,-0.06,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2321,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S9-Lavaronne,2002,2,45.96,11.28,1370,None,,,120,Abies alba,Temperate,Forest,Natural,Evergreen,Mature,Calcaric Cambisol,Dry,,,,,,6.7,1085,,,,IRGA,20,1,,1097,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,5.85,6.09,0.23,,,,3.63,4.4,2.45,1.52,2.58,,,,,,,,,,,,,,,254,,,,3,52.6,,11900,,,,,9500,30,Rs estimated from figure,0.04,-0.28,45.75,11.25,1888.17,9.9,2174.9,11.03,2002,156.315,0.738,1.834
2322,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S10-Bondone,2002,2,46.02,11.06,1470,None,,,60,Fagus sylvatica,Temperate,Forest,Natural,Deciduous,Mature,Calcaric Phaeozem,Dry,,,,,,6.2,1195,,,,IRGA,20,1,,1116,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,8.37,18.88,0.24,,,,3.09,7.33,4.41,2.35,4.15,,,,,,,,,,,,,,,177,,,,3.4,33.6,,4600,,,,,7800,30,Rs estimated from figure,-0.02,-0.06,46.25,11.25,987.17,6.69,1477.3,7.53,2002,240.707,0.709,2.036
2323,00:00.0,3115,Rodeghiero,,Q01,BBL,Italy,,S11-Renon,2002,2,46.59,11.43,1740,None,,,180,Picea abies,Temperate,Forest,Natural,Evergreen,Mature,Podzol,Dry,,,,,,4.2,1008,,,,IRGA,20,1,,1230,,,,,,,,,,,,,,,,,,,,"Logistic, R=a/(1+b exp(-cT))",,umol CO2/m2/s,,,,,10,7.99,7.93,0.3,,,,5.73,6.4,2.55,1.37,2.96,,,,,,,,,,,,,,,115,,,,2.4,29,,5400,,,,,11500,30,Rs estimated from figure,0.41,-0.43,46.75,11.25,762.53,2.8,877.2,3.24,2002,111.235,0.641,1.031
2325,00:00.0,3130,Sha,,,BBL,China,,Xishuangbanna Station for Tropical Rain Forest Ecosystem Studies,2003,1,21.93,101.27,,None,,,200,Pometia tomentosa; Terminalia myriocarpa; Myristica yunnamensis; Horsfieldia tetratepala; Homalium laoticum; Barringtonia macrostachya,Tropical,Forest,Natural,Evergreen,Mature,Oxisol,Dry,,,,,,21.4,1557,,,,Gas chromatography,7,1,,1274,,,,,,,949,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/hr,13,23,,0.65,5,93.301,0.086,0,,,Positive,,,,,,2.36,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-0.27,21.75,101.25,1557.01,19.46,1347.6,19.54,2003,175.214,0.413,-1.195
3266,00:00.0,3131,Shibata,,,BBL,Japan,,Tomakomai Experimental Forest,1999.5,2,42.67,141.6,,None,,,45,Quercus mongolica; Acer mono; Acer palmatum; Magnolia hyporeuca,Temperate,Forest,Natural,Deciduous,Mature,,Dry,,,,,,7.1,1200,,,,IRGA,,,,592,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,9,20,,0.81,10,0.625,0.1,0,,,,1.7,,,2.72,,,,,,,,,,254,,,,,549,197,,,0.5,,,,,,,,,,,,0.33,0.4,42.75,141.75,1060.17,6.67,1416.3,6.75,2000,154.676,0.614,2.302
523,00:00.0,3211,Zerva,,,BBL,United Kingdom,England,Harwood Forest,2000.5,1.5,55.17,-2.05,300,None,,,12,Picea sitchensis,Temperate,Forest,Managed,Evergreen,Aggrading,Peaty gley,Dry,,,,,,,,,,,Gas chromatography,10,1,,230,90,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,0,10,,0.56,5,0.5,0.25,0,,,,1.6,12.2,,,,,,,,,,,,,,,,,550,110,,,,,,,,,1110,580,,15000,,,-0.17,0.05,55.25,-2.25,796.71,7.85,656.7,7.78,2001,147.549,0.545,-0.949
524,00:00.0,3211,Zerva,,,BBL,United Kingdom,England,Harwood Forest,2000.5,1.5,55.17,-2.05,300,None,,,20,Picea sitchensis,Temperate,Forest,Managed,Evergreen,Aggrading,Peaty gley,Dry,,,,,,,,,,,Gas chromatography,10,1,,220,70,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,0,10,,0.56,5,0.5,0.25,0,,,,1.6,12.2,,,,,,,,,,,,,,,,,640,110,,,,,,,,,2400,480,,17500,,,-0.17,0.05,55.25,-2.25,796.71,7.85,656.7,7.78,2001,147.549,0.545,-0.949
525,00:00.0,3211,Zerva,,,BBL,United Kingdom,England,Harwood Forest,2000.5,1.5,55.17,-2.05,300,None,,,30,Picea sitchensis,Temperate,Forest,Managed,Evergreen,Aggrading,Peaty gley,Dry,,,,,,,,,,,Gas chromatography,10,1,,540,70,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,0,10,,0.56,5,0.5,0.25,0,,,,1.6,12.2,,,,,,,,,,,,,,,,,1130,170,,,,,,,,,2710,360,,24500,,,-0.17,0.05,55.25,-2.25,796.71,7.85,656.7,7.78,2001,147.549,0.545,-0.949
526,00:00.0,3211,Zerva,,,BBL,United Kingdom,England,Harwood Forest,2000.5,1.5,55.17,-2.05,300,None,,,40,Picea sitchensis,Temperate,Forest,Managed,Evergreen,Mature,Peaty gley,Dry,,,,,,,,,,,Gas chromatography,10,1,,500,40,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,0,10,,0.56,5,0.5,0.25,0,,,,1.6,12.2,,,,,,,,,,,,,,,,,100,190,,,,,,,,,5630,240,,14000,,,-0.17,0.05,55.25,-2.25,796.71,7.85,656.7,7.78,2001,147.549,0.545,-0.949
1284,00:00.0,3273,Campos C.,,,BBL,Mexico,,Cofre de Perote,2003.5,1.3,19.53,-96.99,1490,None,,,,Carpinus caroliniana; Liquidambar macrophylla; Ulmus mexicana; others,Subtropical,Forest,Natural,Deciduous,Mature,Andisols,Dry,,,,,,19.3,2081,,,,Alkali absorption,30,1,,436,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,12,20,69,0.12,10,0.65,0.06,0,,,Negative,1.14,,,1.18,,1.18,12,20,,,,,,,,,,,,,,,,,,,,,,,,23800,,,0.47,-0.01,19.75,-96.75,1532.99,17.22,1583.9,17.31,2004,184.224,0.478,0.276
1285,00:00.0,3273,Campos C.,,,BBL,Mexico,,Cofre de Perote,2003.5,1.3,19.53,-96.99,1490,None,,,,Zea mays; Solanum tuberosum,Subtropical,Agriculture,Managed,Deciduous,Aggrading,Andisols,Dry,0.61,,,,,19.3,2081,,,,Alkali absorption,30,1,,672,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,13,27,69,0.12,10,0.65,0.06,0,,,Negative,1.14,,,1.18,,1.18,13,27,,,,,,,,,,,,,,,,,,,,,,,,23800,,,0.47,-0.01,19.75,-96.75,1532.99,17.22,1583.9,17.31,2004,184.224,0.478,0.276
1286,00:00.0,3273,Campos C.,,,BBL,Mexico,,Cofre de Perote,2003.5,1.3,19.53,-96.99,1490,None,,,,Grasses (mix),Subtropical,Grassland,Managed,Deciduous,Aggrading,Andisols,Dry,0.42,,,,,19.3,2081,,,,Alkali absorption,30,1,,1072,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,13,24,69,0.12,10,0.65,0.06,0,,,Negative,1.14,,,1.18,,1.18,13,24,,,,,,,,,,,,,,,,,,,,,,,,23800,,,0.47,-0.01,19.75,-96.75,1532.99,17.22,1583.9,17.31,2004,184.224,0.478,0.276
1321,00:00.0,3302,Davidson,,"Q10,Q13",BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,1996,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,864,,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May duplicate Savage ref#1891?,0.47,0.18,42.75,-72.25,1077.37,7.47,1331,6.72,1996,167.449,0.73,1.515
1322,00:00.0,3302,Davidson,,"Q10,Q13",BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,1997,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,617,93,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May duplicate Savage ref#1891?,0.47,0.18,42.75,-72.25,1077.37,7.47,912,6.53,1997,167.449,0.73,-0.988
1323,00:00.0,3302,Davidson,,"Q10,Q13",BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,1998,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,1005,247,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May duplicate Savage ref#1891?,0.47,0.18,42.75,-72.25,1077.37,7.47,928.6,8.23,1998,167.449,0.73,-0.888
1324,00:00.0,3302,Davidson,,"Q10,Q13",BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,1999,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,452,73,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May duplicate Savage ref#1891?,0.47,0.18,42.75,-72.25,1077.37,7.47,990.2,8.01,1999,167.449,0.73,-0.521
1325,00:00.0,3302,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,2000,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,881,101,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1120.9,6.69,2000,167.449,0.73,0.26
1326,00:00.0,3302,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,2001,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,713,55,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,674,7.51,2001,167.449,0.73,-2.409
1327,00:00.0,3302,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,2002,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,844,157,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,996.1,7.56,2002,167.449,0.73,-0.485
1328,00:00.0,3302,Davidson,,,BBL,USA,Massachusetts,Harvard Forest-Prospect Hill,2003,1,42.53,-72.18,340,None,,,60,Acer rubrum; Quercus rubra,Temperate,Forest,Natural,Deciduous,Mature,Typic Dystrochrept,Dry,,,,,,8.5,1050,,,,IRGA,0.1,1,,851,267,176,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c)/10)",Positive,g C/m2/hr,2,17,,,10,0.09,0.987,10,,,Positive,2.08,2.7,2.7,2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.18,42.75,-72.25,1077.37,7.47,1202.6,6.51,2003,167.449,0.73,0.748
3035,00:00.0,3326,Fang,,,BBL,China,,Xishuangbanna,2003.5,1,21.95,101.2,,None,,,,Mix,Tropical,Forest,Natural,Evergreen,Mature,,Dry,,,,,,21.5,1557,,,,Alkali absorption,30,1,,720,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,13,23,150,0.87,5,1.524,0.077,0,,,Positive,,,,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-0.2,21.75,101.25,1557.01,19.46,1466.3,19.08,2004,175.214,0.413,-0.518
3036,00:00.0,3326,Fang,,,BBL,China,,Xishuangbanna,2003.5,1,21.93,101.25,,None,,,,Hevea brasiliensis,Tropical,Forest,Managed,Evergreen,Aggrading,,Dry,,,,,,21.5,1557,,,,Alkali absorption,30,1,,764,,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/day,14,24,150,0.82,5,1.464,0.078,0,,,Positive,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,-0.25,21.75,101.25,1557.01,19.46,1466.3,19.08,2004,175.214,0.413,-0.518
1342,00:00.0,3333,Frank,,,BBL,USA,North Dakota,Northern Great Plains Research Laboratory,2002,2,46.77,-100.92,518,None,,,,Bouteloua gracilis; Stipa comata; Poa pratensis,Temperate,Grassland,Natural,Deciduous,Mature,Silt loam (frigid Pachic Haplustoll),Dry,,,,,,5,404,,,411,IRGA,21,1,,1000,,,,,,,,,,,,,,,,,,,,"Linear, R=a+b(T-c)",Positive,g C/m2/day,-5,25,42,0.83,3.8,0.4,0.13,0,,,Positive,1.64,4.25,2.24,1.76,2.74,,,,,,,,,,,,,,,,,,,,,,75,,,615,,8440,,,0.23,-0.08,46.75,-100.75,444.01,5.78,302,6.42,2002,114.759,1.141,-1.237
1346,00:00.0,3343,Gaumont-Guay,,,BBL,Canada,Saskatchewan,BOREAS SSA-OA,2001,1,53.7,-106.2,,None,,,81,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Orthic gray luvisols (sandy clay loam),Dry,,,,,,0.3,456,,3,240,IRGA,0.1,1,,914,165,85,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,17,,0.82,2,4.1,4.1,10,,,Mixed,3.8,3.8,3.8,3.8,3.8,,,,,,,,,361,,,,,,,,,,5,,,,,,95,,,,,0.3,0.2,53.75,-106.25,466.77,-0.03,518.6,2.01,2001,98.814,1.161,0.525
1347,00:00.0,3344,Gaumont-Guay,,,BBL,Canada,Saskatchewan,BOREAS SSA-OA,2002,1,53.7,-106.2,,None,,,81,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Orthic gray luvisols (sandy clay loam),Dry,,,,,,0.3,456,,0.7,289,IRGA,0.1,1,,745,134,85,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,17,,0.9,2,3.7,3.6,10,,,Mixed,3.7,3.6,3.6,3.6,3.6,,,,,,,,,134,,,,,,,,,,4.2,,,,,,95,,,,,0.3,0.2,53.75,-106.25,466.77,-0.03,328.3,-0.02,2002,98.814,1.161,-1.401
1348,00:00.0,3344,Gaumont-Guay,,,BBL,Canada,Saskatchewan,BOREAS SSA-OA,2003,1,53.7,-106.2,,None,,,81,Populus tremuloides,Boreal,Forest,Natural,Deciduous,Mature,Orthic gray luvisols (sandy clay loam),Dry,,,,,,0.3,456,,1.9,254,IRGA,0.1,1,,827,149,85,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,17,,0.83,2,3.7,3.3,10,,,Mixed,3.7,3.3,3.3,3.3,3.3,,,,,,,,,97,,,,,,,,,,4,,,,,,95,,,,,0.3,0.2,53.75,-106.25,466.77,-0.03,516.3,0.68,2003,98.814,1.161,0.501
2859,00:00.0,3399,Jones,,,BBL,United Kingdom,Scotland,,2002,1,55.87,-3.2,200,None,,,,Lolium perenne,Temperate,Grassland,Managed,Deciduous,Mature,Sandy clay loam,Dry,,,,,,8.3,849,,,,IRGA,21,1,,700,39,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,1,18,,0.4,,0.175,0.115,0,,,Mixed,3.48,3.16,3.16,3.16,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.2,55.75,-3.25,852.64,7.39,1033.6,8.01,2002,133.399,0.519,1.357
2865,00:00.0,3399,Jones,,,BBL,United Kingdom,Scotland,,2003,1,55.87,-3.2,200,None,,,,Lolium perenne,Temperate,Grassland,Managed,Deciduous,Mature,Sandy clay loam,Dry,,,,,,8.3,849,,,,IRGA,21,1,,918,7,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,1,18,,0.4,,0.175,0.115,0,,,Mixed,3.48,3.16,3.16,3.16,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.2,55.75,-3.25,852.64,7.39,590.5,8.19,2003,133.399,0.519,-1.965
2871,00:00.0,3399,Jones,,,BBL,United Kingdom,Scotland,,2004,1,55.87,-3.2,200,None,,,,Lolium perenne,Temperate,Grassland,Managed,Deciduous,Mature,Sandy clay loam,Dry,,,,,,8.3,849,,,,IRGA,21,1,,564,48,,,,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,1,18,,0.4,,0.175,0.115,0,,,Mixed,3.48,3.16,3.16,3.16,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.2,55.75,-3.25,852.64,7.39,950.7,8.15,2004,133.399,0.519,0.735
3163,00:00.0,3415,Kim,,,BBL,South Korea,,Sambong Exhibition Forests,2003,2,35.45,127.63,690,None,,,36,Larix leptolepis,Temperate,Forest,Managed,Deciduous,Mature,Silt loam,Dry,0.82,,,,,12.8,1322,,,,IRGA,30,0.83,,821,,,6.31,230,,,,,,,,,,,,,,,,"Exponential, R=a exp(b(T-c))",Positive,g CO2/m2/hr,2,18,,0.86,20,0.049,0.166,0,,,Negative,1.61,5.26,5.26,5.26,5.26,,,,,,,,,,150,,,,,168,,,,,22.8,,4220,,,,457,17713,50,,-0.45,0.37,35.25,127.75,1411.75,9.34,2077.3,9.44,2003,304.81,0.469,2.183
623,00:00.0,3429,Kucharik,,,BBL,USA,Wisconsin,UW Arboretum-remnant,2002,1,43.03,-89.43,264,None,,,,Carex pellita,Temperate,Grassland,Natural,Deciduous,Mature,Sable silty clay loam,Dry,0.89,15,34,49,14,7.5,928,,7.5,778,IRGA,14,1,,1181,,120,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,25,301,0.66,10,3.02,2.49,10,,,Positive,3.02,2.49,2.49,2.49,2.49,,,,,,,,,137.3,761,346,415,,,,,,,2.3,,,,,,694,,,,,-0.03,0.43,43.25,-89.25,847.62,7.84,687,8.72,2002,131.481,0.898,-1.222
624,00:00.0,3429,Kucharik,,,BBL,USA,Wisconsin,UW Arboretum-restoration,2002,1,43.03,-89.43,264,None,,,65,Andropogon gerardii,Temperate,Grassland,Natural,Deciduous,Mature,Sable silty clay loam,Dry,1.18,11.7,33,58,9,7.5,928,,7.5,778,IRGA,14,1,,1331,,92,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,25,264,0.7,10,2.49,2.96,10,,,Positive,2.49,2.96,2.96,2.96,2.96,,,,,,,,,67.1,764,356,408,,,,,,,2.3,,,,,,676,,,,,-0.03,0.43,43.25,-89.25,847.62,7.84,687,8.72,2002,131.481,0.898,-1.222
625,00:00.0,3429,Kucharik,,,BBL,USA,Wisconsin,UW Arboretum-remnant,2003,1,43.03,-89.43,264,None,,,,Carex pellita,Temperate,Grassland,Natural,Deciduous,Mature,Sable silty clay loam,Dry,0.89,15,34,49,14,7.5,928,,7.5,908,IRGA,14,1,,1174,,120,,,,,,,,,,,,,,,,,,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,-5,25,226,0.63,10,2.81,2.58,10,,,Positive,2.81,2.58,2.58,2.58,2.58,,,,,,,,,194.3,872,248,624,,,,,,,2.3,,,,,,1211,,,,,-0.03,0.43,43.25,-89.25,847.62,7.84,787.1,7.75,2003,131.481,0.898,-0.46
