"Record_number","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Country","Region","Site_name","Study_midyear","YearsOfData","Latitude","Longitude","Elevation","Manipulation","Manipulation_level","Age_ecosystem","Age_disturbance","Species","Biome","Ecosystem_type","Ecosystem_state","Leaf_habit","Stage","Soil_type","Soil_drainage","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Rs_annual_err","Rs_interann_err","Rs_max","Rs_maxday","Rs_min","Rs_minday","Rlitter_annual","Ra_annual","Rh_annual","RC_annual","Rs_spring","Rs_summer","Rs_autumn","Rs_winter","Rs_growingseason","Rs_wet","Rs_dry","RC_seasonal","RC_season","Model_type","Temp_effect","Model_output_units","Model_temp_min","Model_temp_max","Model_N","Model_R2","T_depth","Model_paramA","Model_paramB","Model_paramC","Model_paramD","Model_paramE","WC_effect","R10","Q10_0_10","Q10_5_15","Q10_10_20","Q10_0_20","Q10_other1","Q10_other1_temp_min","Q10_other1_temp_max","Q10_other2","Q10_other2_temp_min","Q10_other2_temp_max","GPP","ER","NEP","NPP","ANPP","BNPP","NPP_FR","TBCA","Litter_flux","Rootlitter_flux","TotDet_flux","Ndep","LAI","BA","C_veg_total","C_AG","C_BG","C_CR","C_FR","C_litter","C_soilmineral","C_soildepth","Notes","Lat_Adj","Long_Adj","Lat_Round","Long_Round","MAP_Del","MAT_Del","PAnnual_Del","TAnnual_Del","Year","PRECIP_SD","TAIR_SD","SPI","Study_TS_Annual","TS_Flag","Annual_TS_Coverage","TS_Source","mtr_out_TAnnual","Rs_TAIR_units_TAnnual","Rs_TAIR_TAnnual","Rs_annual_bahn_TAnnual","mtr_out_MAT","Rs_TAIR_units_MAT","Rs_TAIR_MAT","Rs_annual_bahn_MAT","mtr_out","Rs_TAIR_units","Rs_TAIR","Rs_annual_bahn","Rs_annual_bahn_err","higherr","labl","TAIR_LTM_dev","TAIR_dev"
14,"00:00.0",2534,"Bond-Lamberty",NA,"Q02","BBL","Canada","Manitoba","BOREAS NSA-W1850; NOBS",2001.5,1.5,55.88,-98.48,NA,"None","",NA,151,"Picea mariana","Boreal","Forest","Natural","Evergreen","Mature","Luvic gleysol (Aqualf)","Wet",NA,NA,NA,NA,NA,0.8,450,NA,NA,NA,"IRGA",30,0.35,"Exclusion",375,NA,NA,NA,NA,NA,NA,NA,23,352,0.06,NA,NA,NA,NA,1.67,NA,NA,0.21,"Growing","Arrhenius, R=a exp(-b/c(T-d)), T in K","Positive","umol CO2/m2/s",2,22,62,0.9,2,5.1,40.27,1,251,NA,"",1.46,1.76,1.49,1.35,1.54,1.5,5,15,1.3,15,25,NA,NA,11,262,216.4,45.6,16.8,NA,13.4,16.8,30.2,NA,1.1,16.6,3450,3100,350,250,100,NA,NA,NA,"LAI from Bond-Lamberty (2002); C from Wang (2003) and Gower (1997)",0.12,0.48,55.75,-98.25,507.6,-3.16,514,-3.18,2002,66.442,1.236,0.096,2.602,"",0.35,"MGRsD",TRUE,0.607019126678625,0.607019126678625,275.934490887807,TRUE,0.608384970480153,0.608384970480153,276.558723087567,FALSE,0.999008661582602,0.999008661582602,455.345709164641,0.21,FALSE,NA,3.96,NA
489,"00:00.0",2537,"Bowden",NA,"Q10","BBL","USA","Massachusetts","Harvard Forest",1988.5,1,42.5,-72.33,340,"None","",NA,55,"Hardwood","Temperate","Forest","Natural","Deciduous","Mature","Typic Dystrochrept","Dry",NA,NA,NA,NA,NA,8.5,1120,NA,NA,NA,"Gas chromatography",14,0.75,"",482,41,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (other), R=a+b^(cT)","Positive","mg C/m2/hr",-10,25,NA,0.72,2.5,13.2,32.25,0.081,NA,NA,"Negative",0.69,2.09,4.63,9.56,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,"Extremely high Q10 values",0.5,0.33,42.75,-72.25,1077.37,7.47,1205.9,7.33,1989,167.449,0.73,0.768,7.71,"TAIR_3",0.75,"MGRsD and TAIR_Del",FALSE,21.064286923031,0.487599231208786,221.387386449239,FALSE,21.380240592141,0.494912973502488,224.726151791373,FALSE,21.9516893751988,0.50814095450713,230.765475185591,0.52,FALSE,NA,1.03,NA
490,"00:00.0",2537,"Bowden",NA,"Q10","BBL","USA","Massachusetts","Harvard Forest",1988.5,1,42.5,-72.33,340,"None","",NA,75,"Pinus resinosa","Temperate","Forest","Natural","Evergreen","Mature","Typic Dystrochrept","Dry",NA,NA,NA,NA,NA,8.5,1120,NA,NA,NA,"Gas chromatography",14,0.75,"",430,42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (other), R=a+b^(cT)","Positive","mg C/m2/hr",-10,25,NA,0.75,2.5,28.6,52.66,0.053,NA,NA,"Negative",0.85,1.24,1.64,2.56,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,51.9,NA,NA,NA,NA,NA,NA,NA,NA,"Extremely high Q10 values",0.5,0.33,42.75,-72.25,1077.37,7.47,1205.9,7.33,1989,167.449,0.73,0.768,7.71,"TAIR_3",0.75,"MGRsD and TAIR_Del",FALSE,33.2642100164665,0.770004856564248,350.473229040831,FALSE,33.4034302108853,0.773227546229243,351.947996864282,FALSE,33.6518299310647,0.778977539715116,354.579392270959,0.18,FALSE,NA,1.03,NA
1134,"00:00.0",2560,"Chimner",NA,"Q02","BBL","Micronesia","","Yela, Kosrae",2001.5,1,5.33,162.95,3,"None","",NA,NA,"Terminalia carolinensis","Tropical","Forest","Natural","Evergreen","Mature","Organic","Wet",0.13,NA,NA,NA,NA,27,5000,NA,26,5900,"IRGA",90,1,"",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",25,31,NA,0.46,-200,0.375,0.066,0,NA,NA,"",NA,NA,NA,1.9,NA,1.9,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,590.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,"Ancillary data from #2561",-0.33,0.05,5.25,162.75,NA,NA,NA,26,2002,367.538,0.499,-0.098,25,"",1,"Table 1",FALSE,2.08583811267671,2.08583811267671,954.506817700756,FALSE,NA,NA,NA,FALSE,1.95261743519244,1.95261743519244,893.224890139724,0.1,FALSE,NA,NA,0
1135,"00:00.0",2560,"Chimner",NA,"","BBL","Micronesia","","Yewak, Kosrae",2001.5,1,5.29,163.03,2,"None","",NA,NA,"Terminalia carolinensis; HorsÞeldia nunu","Tropical","Forest","Natural","Evergreen","Mature","Organic","Wet",NA,NA,NA,NA,NA,27,5000,NA,26.2,5900,"IRGA",90,1,"",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",25,31,NA,0.46,-200,0.375,0.066,0,NA,NA,"Mixed",NA,NA,NA,1.9,NA,1.9,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.29,-0.03,5.25,163.25,NA,NA,NA,26.2,2002,367.538,0.499,-0.098,25.6,"",1,"Table 1",FALSE,2.1135536961861,2.1135536961861,967.258775176493,FALSE,NA,NA,NA,FALSE,2.03149250488118,2.03149250488118,929.505036669359,0.14,FALSE,NA,NA,0
1137,"00:00.0",2560,"Chimner",NA,"","BBL","Micronesia","","Nan Panilap, Pohnpei",2001.5,1,6.8,158.25,2,"None","",NA,NA,"Mix","Tropical","Forest","Natural","Evergreen","Mature","Organic","Wet",NA,NA,NA,NA,NA,27,4800,NA,30,NA,"IRGA",90,1,"",961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",25,31,NA,0.46,-200,0.375,0.066,0,NA,NA,"",NA,NA,NA,1.9,NA,1.9,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.2,-0.25,6.75,158.25,NA,NA,NA,30,2002,367.538,0.499,-0.098,28.2,"",1,"Table 1",FALSE,2.71602861943538,2.71602861943538,1244.66336880228,FALSE,NA,NA,NA,FALSE,2.41179370593597,2.41179370593597,1104.5340665895,0.15,FALSE,NA,NA,0
1138,"00:00.0",2560,"Chimner",NA,"","BBL","USA","Hawaii","Alakai Swamp, Kauai",2001.5,1,22.15,-159.62,1200,"None","",NA,NA,"Deschampsia nubigena; Carex alligata; Carex montis-eeka","Tropical","Wetland","Natural","Evergreen","Mature","Organic","Wet",NA,NA,NA,NA,NA,15,4900,NA,18.4,NA,"IRGA",90,1,"",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",13,25,NA,0.46,-200,0.375,0.066,0,NA,NA,"",NA,NA,NA,1.9,NA,1.9,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",-0.15,-0.38,22.25,-159.75,1568.41,9.82,1125.5,18.4,2002,148.32,0.452,0.063,17.9,"",1,"Table 1",FALSE,1.26310218540549,1.26310218540549,576.448582023881,TRUE,0.716978623229529,0.716978623229529,326.212246967444,FALSE,1.22210006908098,1.22210006908098,557.636850987208,0.78,FALSE,NA,5.18,0
1139,"00:00.0",2560,"Chimner",NA,"","BBL","USA","Hawaii","Flat Top Tog, Maui",2001.5,1,20.73,-156.13,2309,"None","",NA,NA,"Oreobolus furcatus; Carex montis-eeka; Metrosideros polymorpha","Tropical","Wetland","Natural","Evergreen","Mature","Organic","Wet",NA,NA,NA,NA,NA,11,4700,NA,20,NA,"IRGA",90,1,"",685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",13,25,NA,0.46,-200,0.375,0.066,0,NA,NA,"",NA,NA,NA,1.9,NA,1.9,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0.27,0.13,20.75,-156.25,1568.41,9.82,1125.5,20,2002,671.99,0.506,-0.659,11.4,"",1,"Table 1",FALSE,1.40378301647282,1.40378301647282,641.017261665602,TRUE,0.716978623229529,0.716978623229529,326.212246967444,TRUE,0.795782594434908,0.795782594434908,362.270563571869,0.47,FALSE,NA,1.18,0
1140,"00:00.0",2563,"Clark",NA,"","BBL","USA","Florida","Gainesville",1998,1,29.73,-82.16,NA,"None","",NA,0,"Pinus elliottii","Temperate","Forest","Managed","Evergreen","Aggrading","Ultic alaquods","Dry",NA,NA,NA,NA,NA,24,1332,NA,NA,1247,"Gas chromatography",60,1,"",1162,142,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7,32,NA,0.78,5,1.038,0.047,0,NA,NA,"",1.66,NA,1.6,1.6,NA,1.6,7,32,NA,NA,NA,NA,1986.3,1268.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,45,NA,1336,NA,NA,4666,NA,"",0.27,0.16,29.75,-82.25,1220.79,20.24,1222,21.41,1998,200.054,0.536,0.006,19.958,"",1,"Figure 5",FALSE,2.83932340110939,2.83932340110939,1301.47713591513,FALSE,2.68740430329548,2.68740430329548,1231.47536191205,FALSE,2.65202045341693,2.65202045341693,1215.17410182583,0.05,FALSE,NA,3.76,NA
1141,"00:00.0",2563,"Clark",NA,"","BBL","USA","Florida","Gainesville",1999,1,29.73,-82.16,NA,"None","",NA,1,"Pinus elliottii","Temperate","Forest","Managed","Evergreen","Aggrading","Ultic alaquods","Dry",NA,NA,NA,NA,NA,24,1332,NA,NA,942,"Gas chromatography",60,1,"",1115,134,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7,32,NA,0.78,5,1.038,0.047,0,NA,NA,"",1.66,NA,1.6,1.6,NA,1.6,7,32,NA,NA,NA,NA,2387.6,882.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,45,NA,1336,NA,NA,4666,NA,"",0.27,0.16,29.75,-82.25,1220.79,20.24,917.9,20.53,1999,200.054,0.536,-1.514,19.594,"",1,"Figure 5",FALSE,2.72428439079176,2.72428439079176,1248.46716871841,FALSE,2.68740430329548,2.68740430329548,1231.47536191205,FALSE,2.60703558525148,2.60703558525148,1194.45137197154,0.07,FALSE,NA,3.76,NA
1142,"00:00.0",2563,"Clark",NA,"","BBL","USA","Florida","Gainesville",1999,1,29.73,-82.16,NA,"None","",NA,10,"Pinus elliottii","Temperate","Forest","Managed","Evergreen","Aggrading","Ultic alaquods","Dry",NA,NA,NA,NA,NA,24,1332,NA,NA,942,"Gas chromatography",60,1,"",952,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7,32,NA,0.49,5,0.77,0.056,0,NA,NA,"",1.35,NA,1.75,1.75,NA,1.75,7,32,NA,NA,NA,NA,2004.2,-603.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2639,2285,NA,354,NA,NA,1080,NA,"",0.27,0.16,29.75,-82.25,1220.79,20.24,917.9,20.53,1999,200.054,0.536,-1.514,19.594,"",1,"Figure 5",FALSE,2.43103048622349,2.43103048622349,1113.39173771354,FALSE,2.39186939983251,2.39186939983251,1095.36022302521,FALSE,2.30688755188743,2.30688755188743,1056.23630039903,0.11,FALSE,NA,3.76,NA
1143,"00:00.0",2563,"Clark",NA,"","BBL","USA","Florida","Gainesville",1996,1,29.73,-82.16,NA,"None","",NA,23,"Pinus elliottii","Temperate","Forest","Managed","Evergreen","Aggrading","Ultic alaquods","Dry",NA,NA,NA,NA,NA,24,1332,NA,NA,NA,"Gas chromatography",60,1,"",1035,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential, R=a exp(b(T-c))","Positive","umol CO2/m2/s",7,32,NA,0.77,5,0.606,0.072,0,NA,NA,"",1.24,NA,2.05,2.05,NA,2.05,7,32,NA,NA,NA,NA,1956.5,-740.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9607,8271,NA,1336,NA,NA,2596,NA,"",0.27,0.16,29.75,-82.25,1220.79,20.24,1303,19.85,1996,200.054,0.536,0.411,19.312,"",1,"Figure 5",FALSE,2.53026668705454,2.53026668705454,1159.09148809038,FALSE,2.60232351895649,2.60232351895649,1192.28082261078,FALSE,2.43412830565979,2.43412830565979,1114.81817953657,0.08,FALSE,NA,3.76,NA
1151,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",1999,1,53.85,-104.63,NA,"None","",NA,0,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"Subtraction",440,10,7,NA,NA,NA,NA,NA,210,230,0.48,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,143,0.78,10,-1.2,0.164,0,NA,NA,"",1.54,5.13,5.13,5.13,5.13,NA,NA,NA,NA,NA,NA,NA,NA,-190,90,0,80,80,NA,NA,NA,NA,NA,0,0,120,0,NA,0,120,2690,3210,100,"",0.15,-0.37,53.75,-104.75,450.28,0.46,474.5,2.23,1999,78.283,1.176,0.309,8.24,"",1,"Rs_Ts_Relationship",FALSE,0.434186983546884,0.434186983546884,197.012859806213,FALSE,0.324795345874956,0.324795345874956,147.145441088761,FALSE,1.16341541224996,1.16341541224996,530.718347135021,0.21,FALSE,NA,1.04,NA
1152,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",1999,1,53.91,-104.66,NA,"None","",NA,5,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"Subtraction",240,0,7,NA,NA,NA,NA,NA,120,120,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,145,0.73,10,-1.653,0.133,0,NA,NA,"",0.72,3.77,3.77,3.77,3.77,NA,NA,NA,NA,NA,NA,NA,NA,-40,130,60,70,60,NA,NA,NA,NA,NA,0.1,0,140,60,NA,0,70,1240,4140,100,"",0.09,-0.34,53.75,-104.75,450.28,0.46,474.5,2.23,1999,78.283,1.176,0.309,9,"",1,"Rs_Ts_Relationship",FALSE,0.257583845058685,0.257583845058685,116.549899455834,FALSE,0.203554804657652,0.203554804657652,91.9861745210834,FALSE,0.633813837098549,0.633813837098549,288.181853552861,0.2,FALSE,NA,1.04,NA
1153,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",1999,1,53.91,-104.65,NA,"None","",NA,10,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"Subtraction",330,10,7,NA,NA,NA,NA,NA,160,170,0.48,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,151,0.78,10,-1.336,0.151,0,NA,NA,"",1.19,4.52,4.52,4.52,4.52,NA,NA,NA,NA,NA,NA,NA,NA,40,270,90,180,170,NA,NA,NA,NA,NA,0.6,2,500,360,NA,30,110,1090,4260,100,"",0.09,-0.35,53.75,-104.75,450.28,0.46,474.5,2.23,1999,78.283,1.176,0.309,7.9,"",1,"Rs_Ts_Relationship",FALSE,0.368148091208831,0.368148091208831,166.898869781026,FALSE,0.281804982132088,0.281804982132088,127.571220501373,FALSE,0.866667397822225,0.866667397822225,394.721864673738,0.2,FALSE,NA,1.04,NA
1154,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",1999,1,53.88,-104.65,NA,"None","",NA,29,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"Subtraction",570,30,14,NA,NA,NA,NA,NA,270,300,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,136,0.88,10,-1.238,0.196,0,NA,NA,"",2.07,7.12,7.12,7.12,7.12,NA,NA,NA,NA,NA,NA,NA,NA,40,350,200,150,110,NA,NA,NA,NA,NA,2.6,16.5,2440,1930,NA,380,130,1100,4110,100,"",0.12,-0.35,53.75,-104.75,450.28,0.46,474.5,2.23,1999,78.283,1.176,0.309,8.41,"",1,"Rs_Ts_Relationship",FALSE,0.44891577156795,0.44891577156795,203.732762804884,FALSE,0.317321443983283,0.317321443983283,143.741389795904,FALSE,1.507360337169,1.507360337169,688.579004842145,0.21,FALSE,NA,1.04,NA
1155,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",1999,1,53.92,-104.69,NA,"None","",NA,79,"Pinus banksiana","Boreal","Forest","Natural","Evergreen","Mature","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"Subtraction",320,20,0,NA,NA,NA,NA,NA,150,170,0.47,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,194,0.73,10,-1.442,0.167,0,NA,NA,"",1.26,5.31,5.31,5.31,5.31,NA,NA,NA,NA,NA,NA,NA,NA,-20,170,90,80,70,NA,NA,NA,NA,NA,1.3,17.4,3870,3190,NA,600,80,860,3940,100,"",0.08,-0.31,53.75,-104.75,450.28,0.46,474.5,2.23,1999,78.283,1.176,0.309,7.63,"",1,"Rs_Ts_Relationship",FALSE,0.343149179744655,0.343149179744655,155.506624315496,FALSE,0.255334711603319,0.255334711603319,115.526754613408,FALSE,0.845531377631299,0.845531377631299,385.044168395037,0.2,FALSE,NA,1.04,NA
1156,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",2000,1,53.85,-104.63,NA,"None","",NA,1,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"",430,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,143,0.78,10,-1.2,0.164,0,NA,NA,"",1.54,5.13,5.13,5.13,5.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",0.15,-0.37,53.75,-104.75,450.28,0.46,465.7,0.32,2000,78.283,1.176,0.197,8.09,"",1,"Rs_Ts_Relationship",FALSE,0.317423003093949,0.317423003093949,143.787642865815,FALSE,0.324795345874956,0.324795345874956,147.145441088761,FALSE,1.13514455039461,1.13514455039461,517.753168917155,0.2,FALSE,NA,1.04,NA
1157,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",2000,1,53.91,-104.66,NA,"None","",NA,6,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"",230,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,145,0.73,10,-1.653,0.133,0,NA,NA,"",0.72,3.77,3.77,3.77,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,"",0.09,-0.34,53.75,-104.75,450.28,0.46,465.7,0.32,2000,78.283,1.176,0.197,8.68,"",1,"Rs_Ts_Relationship",FALSE,0.199799682871235,0.199799682871235,90.2801614986283,FALSE,0.203554804657652,0.203554804657652,91.9861745210834,FALSE,0.607404693015565,0.607404693015565,276.110705674568,0.2,FALSE,NA,1.04,NA
1158,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",2000,1,53.91,-104.65,NA,"None","",NA,11,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"",320,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,151,0.78,10,-1.336,0.151,0,NA,NA,"",1.19,4.52,4.52,4.52,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,"",0.09,-0.35,53.75,-104.75,450.28,0.46,465.7,0.32,2000,78.283,1.176,0.197,7.74,"",1,"Rs_Ts_Relationship",FALSE,0.275910152688476,0.275910152688476,124.88841327471,FALSE,0.281804982132088,0.281804982132088,127.571220501373,FALSE,0.845979628037309,0.845979628037309,385.249398475495,0.2,FALSE,NA,1.04,NA
1159,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",2000,1,53.88,-104.65,NA,"None","",NA,30,"Pinus banksiana","Boreal","Forest","Unmanaged","Evergreen","Aggrading","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"",550,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,136,0.88,10,-1.238,0.196,0,NA,NA,"",2.07,7.12,7.12,7.12,7.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,19,NA,NA,NA,NA,NA,NA,NA,NA,"",0.12,-0.35,53.75,-104.75,450.28,0.46,465.7,0.32,2000,78.283,1.176,0.197,8.22,"",1,"Rs_Ts_Relationship",FALSE,0.308732522478281,0.308732522478281,139.830028771259,FALSE,0.317321443983283,0.317321443983283,143.741389795904,FALSE,1.45225860040898,1.45225860040898,663.274521995503,0.21,FALSE,NA,1.04,NA
1160,"00:00.0",2630,"Howard",NA,"","BBL","Canada","Saskatchewan","BOREAS-SSA",2000,1,53.92,-104.69,NA,"None","",NA,80,"Pinus banksiana","Boreal","Forest","Natural","Evergreen","Mature","Brunisols","Dry",NA,NA,NA,NA,NA,1.5,405,NA,NA,NA,"IRGA",80,1,"",320,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Exponential (ln1), ln(R)=a+b(T-c)","Positive","umol CO2/m2/s",NA,NA,194,0.73,10,-1.442,0.167,0,NA,NA,"",1.26,5.31,5.31,5.31,5.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,"",0.08,-0.31,53.75,-104.75,450.28,0.46,465.7,0.32,2000,78.283,1.176,0.197,7.63,"",1,"Rs_Ts_Relationship",FALSE,0.249434231435614,0.249434231435614,112.842821788803,FALSE,0.255334711603319,0.255334711603319,115.526754613408,FALSE,0.845531377631299,0.845531377631299,385.044168395037,0.2,FALSE,NA,1.04,NA
